filename,size,width,height,aspect_ratio,mode,format,mean_brightness,std_brightness,mean_blue,mean_green,mean_red,contrast,edge_strength
fb947536ad14961a.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,196.92389224370066,40.80393752718449,203.98547054577122,197.50921459209437,193.07352576075291,40.80393752718449,39.458731705941496
d963c4babcb814b9.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,220.16084762788708,34.05137161486489,219.61503821429798,220.5389533751189,219.74583385851733,34.05137161486489,40.16654478449308
5739e75a866fa160.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,205.55186717237112,27.310126296343086,204.58568902231747,205.83069595474632,205.29676524847886,27.310126296343086,49.14747883944427
a913171d9bae5ef8.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,212.20204497102895,28.870106409583016,202.0020701798612,212.1590524534687,216.35680428397367,28.870106409583016,37.15096178482345
f53c9b465694f2a7.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,192.38880422286135,27.659097440707928,191.71792462559154,192.64458602132055,192.06651694148113,27.659097440707928,42.948182786902066
599ce68d421d2d27.jpg,"(432, 606)",432,606,0.7128712871287128,RGB,JPEG,157.76589811758953,30.813732188269242,170.5854304180418,160.39766303019192,147.64911074440778,30.813732188269242,74.76094110443975
32c39eef75d596a3.jpg,"(434, 603)",434,603,0.7197346600331676,RGB,JPEG,170.80913023209604,68.51000478141744,170.13549762707203,171.14036193838794,170.3889347425698,68.51000478141744,57.62575764206031
675ec11802dc1026.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,145.06384327745374,38.179057577242055,157.29975975218954,149.1282136486729,132.59273221726957,38.179057577242055,76.23715669235126
d0ec26d551eed460.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,213.02570536986323,36.94937396401015,212.41574711721725,213.19015862466722,212.87297422205927,36.94937396401015,42.695788586442816
080be7a4c550641c.jpg,"(431, 608)",431,608,0.7088815789473685,RGB,JPEG,185.27513661619244,88.53607647304096,176.0283841128343,184.6549219990231,190.04506426303578,88.53607647304096,53.69946418406947
933666f1ffca8733.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,186.36425616756998,42.533371378642485,187.8708391103574,186.8205742266427,184.7537211673981,42.533371378642485,12.011441717929866
afae4bfd3de3be7a.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,202.3882312948555,37.30090806438714,201.88557099914826,202.6577633654555,202.10314995817626,37.30090806438714,40.318734561755065
79df1933cabdd2c3.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,164.10958584944217,28.92190379302795,167.86072884081386,164.4145974416855,161.5417874589879,28.92190379302795,32.44895558217769
eb48dbae1f48e0a2.jpg,"(635, 412)",635,412,1.5412621359223302,RGB,JPEG,151.9162716917667,111.11200367211177,156.44139974008104,152.6471064903295,148.78120556532375,111.11200367211177,58.42598330621795
14198852bc1a5fb7.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,213.71339467482517,27.902773303706674,213.89125062544642,213.94560239560298,213.43317940667575,27.902773303706674,46.54197530345699
d9f4b6a9a1d881c0.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,124.28203335968801,64.33204528101423,123.65549839007231,124.48511342064756,124.2099017237494,64.33204528101423,49.78484488963583
74732de0173c8aa6.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,198.73447078640098,33.963648038072535,199.12722439298278,198.64196583057372,198.46606165469248,33.963648038072535,38.049004737210836
e368aeb999c49171.jpg,"(440, 595)",440,595,0.7394957983193278,RGB,JPEG,139.23080595874714,82.24393588977543,140.39469060351414,139.1017035905271,139.00338808250572,82.24393588977543,68.35839231933724
5f16692b05407cfb.jpg,"(615, 426)",615,426,1.443661971830986,RGB,JPEG,188.99124012366883,53.518600651151246,189.45692201992443,189.57828161380206,187.94418870949272,53.518600651151246,45.66575832783704
02b370d53ff25d45.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,208.88127403910426,38.403702679171445,212.70695114451917,210.63294412424133,204.20672006355682,38.403702679171445,27.888881780509397
fc872debee38eb7d.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,126.0032313139531,30.39351888944309,129.49808451070038,126.23009552619618,124.18898603201522,30.39351888944309,38.822886262979885
564a65d6644baa6b.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,176.64949792409087,53.816044068310966,177.14474453140218,176.81716721476778,176.06581414979394,53.816044068310966,45.43299067947691
5a6c26de38d9e0d9.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,210.46431231451456,35.19159302902822,210.78316584737962,210.58656751192646,210.20357659856464,35.19159302902822,60.682839909153564
6e1a1f448fd6069d.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,200.97091435490216,29.072047046735825,201.3665707967137,201.1718440260797,200.60287686249345,29.072047046735825,43.458048258037856
5fabd01eab041430.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,112.73982193397578,69.77879742216341,124.16421644456157,109.86405182324789,114.03093429279677,69.77879742216341,43.82574644726312
8269d9271ff6bbf8.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,201.96513924060304,47.14635109251105,205.029100923178,202.83511131991153,199.04296196139993,47.14635109251105,62.65940117014726
63eca827b6229baa.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,185.1732305118539,43.90367370137496,184.65867623074485,185.46587449821055,184.90004316057644,43.90367370137496,53.66230865427641
e7ea1d6dd9304763.jpg,"(682, 383)",682,383,1.7806788511749347,RGB,JPEG,107.14877529612643,89.03251618593126,101.6026010122279,111.3953393107356,100.94015068566571,89.03251618593126,39.739518872458596
3f566e5a17f96465.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,205.77451463449103,29.38730741095869,204.32276090186508,205.7656036942398,206.31249403199993,29.38730741095869,45.2103333673242
63067a73cd1581f7.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,171.7544239590853,39.880256599532544,180.6221081458904,174.72454003429928,163.21626122461453,39.880256599532544,11.72511411682649
b8013182f4f3c77b.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,199.94801251274765,38.47729216692174,205.28721262886106,200.69826555595023,196.34476515681038,38.47729216692174,38.22648949869646
dbbe7370b0a72bdc.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,164.89117805456567,72.62443715047515,169.04843915313603,165.48629365233964,162.14686818454393,72.62443715047515,35.99673777451035
9b3c81cb3bd8c33d.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,152.87202698108956,30.275305506814007,153.38053496197668,153.20859926741605,152.1707898385489,30.275305506814007,54.54817970884295
15d368bbb994e331.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,202.46346438106588,28.694461680502275,202.60729222765866,202.78083975967579,202.09449492576763,28.694461680502275,50.85994141667523
18b3cfa8bc2f7b09.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,208.86676368247566,24.308062325372315,209.00527093765396,209.2283118103379,208.4023635190002,24.308062325372315,36.149126044418914
976b4680a149c0fa.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,120.33958588763736,63.50208767467109,122.10825665646855,120.84164651869845,118.69106576067651,63.50208767467109,52.61161414035899
1dcb8e3b09cc48b4.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,217.3602838667293,29.627314155232295,216.00881545225027,217.25148865793525,218.24076726518547,29.627314155232295,41.630456048371514
dbdd7be3a170d205.jpg,"(591, 443)",591,443,1.3340857787810383,RGB,JPEG,199.28130383136056,35.66883885013692,201.0010045337703,199.64479227540266,198.02226398230798,35.66883885013692,53.7274089005776
e24bc8764e665e39.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,197.03917681704118,30.338158188942806,197.20877114581782,197.25546095877593,196.78255090465333,30.338158188942806,42.06094392239778
cadb58cd1dfbb3cb.jpg,"(443, 591)",443,591,0.7495769881556683,RGB,JPEG,206.17663752372877,44.853509091621625,207.87225997181193,206.4684488547169,204.9821017290967,44.853509091621625,36.75515618621475
