ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
01bd84a54be54b8b.jpg,0.036838423,0.019827504,0.019297998,0.015287699,0.003334775,0.0061599696,0.298864,0.06397315,0.01078585,0.013350934,0.018490145,0.13608602,0.03527367,0.26234168,0.018999916,0.006748534,0.034339707
01c918594307c6f2.jpg,0.00028673443,0.00012635795,1.9580799e-05,0.44069853,0.025093418,5.942227e-05,9.633013e-06,0.52601576,9.368502e-05,0.00043397685,0.00018091896,6.7636734e-05,0.00016055978,0.0006930567,0.0059028408,8.851685e-05,6.934699e-05
01ebd05a14e10618.jpg,0.97377145,0.00015186772,0.0006621698,0.00067950843,0.0002955574,0.0032245733,0.0005291825,0.002535693,0.0044199782,0.0017034769,0.0012892102,0.0010274687,0.00025021192,0.007314887,0.0010667488,0.00014183212,0.00093618344
020740b55bbc329e.jpg,0.039555464,0.0010106831,0.0017101013,0.34258085,0.02219112,0.0018527277,0.0005646827,0.3077166,0.0049730474,0.0054793106,0.005007037,0.0038112649,0.0012921833,0.01057268,0.24703622,0.0011788874,0.0034671326
021e7c8d9dc19021.jpg,0.007258877,0.0027074325,0.058124065,0.004546573,0.003164315,0.14347687,0.008869012,0.0045565614,0.23910971,0.029589593,0.011455918,0.023282168,0.0021260432,0.032537647,0.0022810148,0.0054993825,0.42141476
0298c2151b43d86b.jpg,0.83560437,0.00090657023,0.0033539687,0.0052844184,0.0006034774,0.0024535614,0.003794542,0.013053474,0.009201577,0.010203904,0.0036590728,0.011064613,0.005910901,0.08605381,0.004930986,0.0006433036,0.0032774075
02ac23941313841b.jpg,0.20197412,0.0054715276,0.03569818,0.009085138,0.001640531,0.0070774565,0.4069116,0.0078115715,0.009888878,0.004888666,0.018310662,0.09803833,0.006929788,0.11117506,0.019941006,0.002332197,0.052825242
02b370d53ff25d45.jpg,0.098724596,0.0017305145,0.010770914,0.032934405,0.0039533353,0.036570594,0.01098161,0.09877635,0.04704369,0.034290653,0.052943774,0.3673001,0.01006499,0.14010896,0.015753651,0.011265867,0.026786009
02b3712bd48b8644.jpg,0.9397744,0.00018466849,0.0031938397,0.0011153313,0.00015629559,0.0028691844,0.0005934974,0.0005112002,0.0107002575,0.0011371023,0.0018932212,0.0046269563,0.00029445213,0.029689029,0.0011196893,0.00012231575,0.0020185548
02b5e73920c3c54e.jpg,0.02473938,0.0025854534,0.005603771,0.009290008,0.0062316386,0.045607034,0.037395336,0.0155206,0.13347879,0.12597415,0.15114543,0.037764277,0.020379724,0.14193226,0.0047695073,0.22942474,0.008157864
02f79963274b3c41.jpg,0.00015392853,1.31797115e-05,0.9990055,2.7935836e-05,1.529585e-05,4.7494126e-05,1.7940605e-05,1.5859503e-05,8.5110856e-05,5.6588113e-05,2.9159002e-05,0.0001621601,1.0807214e-05,0.00020884602,8.868987e-06,7.880589e-06,0.00013345772
02ffc27eff468793.jpg,0.016218152,0.008727374,0.03182517,0.0047287475,0.0034378383,0.067362696,0.01955473,0.006565609,0.21218161,0.14780004,0.034730934,0.021964107,0.006956823,0.090033285,0.0043392144,0.010077639,0.31349602
0366fcb21245a5cc.jpg,0.0009620303,0.0003233796,0.008928263,0.00028424594,0.00024008045,0.001681003,0.0011909251,0.00032658965,0.0017037902,0.0017462621,0.0010690733,0.0014608621,0.000454058,0.0014839482,0.00026830187,0.00023522628,0.97764206
039ff76910d52749.jpg,4.8629074e-05,0.00040724562,4.0451654e-05,5.3392694e-05,0.00028948457,0.0015924989,0.008627831,0.00031758178,0.00029510667,0.0009079653,0.0022040454,0.0025447407,0.001483142,0.21273303,0.00016035147,0.76820725,8.7296896e-05
03a7dcbe6b74bb8e.jpg,0.0059140553,0.00082594267,0.0017440959,0.046654962,0.0013595151,0.015559411,0.024379356,0.07168697,0.018825527,0.19555156,0.039317228,0.119956985,0.012485001,0.34416175,0.0025088717,0.09551653,0.0035522399
03cb3f2e0962474e.jpg,0.014763132,0.0010737311,0.0030090513,0.0042461934,0.0011876144,0.008149913,0.2780352,0.02017078,0.022890095,0.29029053,0.0056434,0.2128609,0.046482332,0.071371466,0.0025440105,0.0060422756,0.011239383
040ba9bc68f4e380.jpg,0.97800314,0.00011598129,0.0015793901,0.0018374927,0.00012301988,0.0010332087,0.0002400731,0.0010638207,0.0025288798,0.0010875536,0.001043177,0.0023689198,0.00013714822,0.0056582624,0.0016014806,6.2584484e-05,0.0015158743
0412f6a5ba912add.jpg,0.08269688,0.0002388759,0.0016170519,0.00660454,0.00025811087,0.19443306,0.0010725118,0.00262514,0.57303566,0.059215683,0.0025100107,0.056367505,0.00070534047,0.012911576,0.0012012776,0.00081418443,0.0036925743
04284576791e9ec1.jpg,4.3653272e-05,3.423362e-05,2.1409433e-05,0.00010521534,1.448309e-05,0.0004785498,8.4447674e-05,0.00015815767,0.0007248124,0.99771184,5.5111585e-05,0.00018744175,2.4156867e-05,0.000121934325,1.8836387e-05,6.3134314e-05,0.00015255371
0447bde0b7da3a6c.jpg,0.32470986,0.0942367,0.0105959745,0.049068753,0.010758424,0.005462262,0.014840124,0.12701687,0.01683189,0.013783616,0.027392115,0.07747914,0.05119599,0.080850214,0.075225145,0.0029510339,0.01760183
046c2f2d42bbac35.jpg,0.12012833,0.0027945177,0.002550421,0.004502713,0.00064618106,0.02596963,0.03147591,0.0047199815,0.18374693,0.36289847,0.06745525,0.09578557,0.006023725,0.0795662,0.0015689486,0.0057387846,0.004428425
048efa3d18a4999d.jpg,0.99510306,1.914688e-05,0.00015661164,0.00089264254,0.000104863684,0.000179068,1.9132796e-05,0.00090821006,0.0003352896,8.917391e-05,0.00019201692,0.0005786513,2.9751314e-05,0.00055444957,0.000648088,1.4785497e-05,0.00017509423
048fe083d6a62591.jpg,0.011006355,0.0004588187,0.0031907144,0.0038830638,0.00040555032,0.02896503,0.0017417347,0.0026105836,0.82547265,0.036916204,0.0016837321,0.010277038,0.0005656358,0.008600642,0.0007423484,0.0018344885,0.061645377
04917bb8d098898f.jpg,0.019787021,0.0024565693,0.031289853,0.005547905,0.002528901,0.057120383,0.005662831,0.0049423305,0.36169422,0.035682663,0.0072756493,0.013164714,0.0027439098,0.03832126,0.0024248764,0.004499062,0.40485787
049445f90a8a2b8d.jpg,0.99567974,1.7594659e-05,0.00018388972,0.00025905532,9.0873094e-05,0.00020115175,4.9794624e-05,0.00046805866,0.0008201355,0.00023356329,0.00018436566,0.00059977116,3.5426743e-05,0.00053457345,0.0004934417,1.5725363e-05,0.00013281177
04f502c69bb8dcaa.jpg,0.0007302272,0.0014513866,0.005655788,0.0014435147,0.0030344415,0.03636616,0.03380174,0.0028149008,0.08660262,0.20255728,0.09439069,0.44321823,0.027555251,0.037187424,0.00063579564,0.017334256,0.0052202404
04fc58802ef2f7a6.jpg,0.0748532,0.0030846414,0.0061481013,0.019162996,0.01090684,0.021012224,0.14568849,0.039885927,0.044232193,0.09963114,0.012634161,0.24339001,0.0699717,0.13348845,0.02034052,0.039262466,0.016306883
05050540613224a2.jpg,0.3020639,0.00446572,0.021860212,0.026092902,0.0029285694,0.018831974,0.021760112,0.021934586,0.03280952,0.0162945,0.037139498,0.3192555,0.012086604,0.08087911,0.030199483,0.020817155,0.030580604
050d88c14e0ea5f9.jpg,2.4939925e-06,1.9081988e-05,5.014986e-06,7.7961595e-06,0.00017140887,3.953852e-05,0.00046032,2.160278e-05,1.5936817e-05,4.362293e-05,0.99906063,1.5036382e-05,2.699257e-05,2.356308e-05,7.966394e-06,7.348749e-05,5.575163e-06
050e27e8c616e585.jpg,0.058633953,0.008517035,0.013317314,0.074100874,0.011036786,0.0052797385,0.28069922,0.164028,0.014148289,0.02050364,0.18240461,0.017802883,0.048986398,0.042638514,0.027584855,0.0063784793,0.023939386
05426a351b09c757.jpg,0.2175055,0.0033095225,0.013366209,0.014655426,0.0032532748,0.008299533,0.37168843,0.027855793,0.020756846,0.017857978,0.015261622,0.13162544,0.0075151836,0.09538607,0.016894376,0.0029971162,0.031771667
0546cab14c4ee65b.jpg,7.819275e-05,0.0026081584,6.54771e-05,0.0815258,0.15512075,0.00023809967,4.8813246e-05,0.73123825,0.0003485543,0.0005938957,0.00068048586,0.0012463799,0.00082054484,0.010342218,0.013256897,0.00082801265,0.0009594812
0567d092e87d347c.jpg,0.0055970335,0.0014525926,0.002009354,0.0027942113,0.0042310883,0.0028609775,0.16771664,0.012961109,0.0046514114,0.056560256,0.08859683,0.16298015,0.2697394,0.20962405,0.0015727101,0.0037590596,0.002893148
0575671b2c5b34ad.jpg,0.0033330084,0.0012775509,0.001411235,0.025659382,0.0013718017,0.21463919,0.0018318288,0.008034578,0.4103044,0.27142978,0.004543364,0.01768485,0.0010105962,0.030190736,0.0017366909,0.0019102537,0.0036307722
05e33cb53c1ac02a.jpg,0.00027848483,6.359817e-05,0.00087515486,0.0018646708,0.0002261237,0.94149196,0.0002784739,0.00022389143,0.04868176,0.0015660927,0.00034166148,0.000637394,7.407629e-05,0.00025952296,0.00028528395,0.00036586582,0.0024859258
05f1039b7cbffe72.jpg,0.022153629,0.00061661785,0.0007038463,0.004132164,0.006918378,0.013845759,0.017792162,0.020116689,0.041566372,0.047351353,0.1857686,0.014385343,0.0026009558,0.35931158,0.0024689669,0.2584954,0.0017721911
0639e3932c5f7817.jpg,0.10294895,0.018510884,0.008750819,0.011823403,0.0032028581,0.029609814,0.16848695,0.019319829,0.12215383,0.10762662,0.12282481,0.046279423,0.07020838,0.12013079,0.011755811,0.017983865,0.018382898
06427235c81111cc.jpg,0.40373206,0.0067108385,0.025927091,0.014355332,0.0030843064,0.006732623,0.026414564,0.054014802,0.018694047,0.017707232,0.025277924,0.11266245,0.018929252,0.1913627,0.019975314,0.0026951972,0.051724307
0689f795bd5627e1.jpg,0.14381737,0.0035834704,0.012624228,0.025488943,0.0034116998,0.026070798,0.043526657,0.034721278,0.08219601,0.071030214,0.050032865,0.30823722,0.018404419,0.12710217,0.009167114,0.0107912915,0.029794276
068f74f7f3021444.jpg,0.33566737,0.00050028646,0.0037535343,0.003264262,0.0002664237,0.18681596,0.0042691445,0.003480202,0.24563153,0.031583633,0.00477775,0.07595353,0.0007075156,0.092190236,0.0016876925,0.0021459283,0.007305058
06948b8091b11d1c.jpg,0.08440181,0.00046172406,0.004453838,0.005349803,0.00037708637,0.2575627,0.008606105,0.0047605974,0.24826851,0.06308239,0.010410801,0.24377334,0.001953996,0.0442229,0.0026806635,0.004638867,0.0149948895
06a484eb2afab068.jpg,0.017665494,0.0056023495,0.0018341088,0.005812674,0.0022615136,0.034414567,0.14646813,0.008520479,0.052826323,0.37498006,0.03125652,0.044913333,0.026527265,0.023635585,0.0031249397,0.21168013,0.008476504
06df33e924e78422.jpg,0.121515475,0.13759522,0.0056143147,0.08839097,0.031022038,0.0039125117,0.02902751,0.2802421,0.006873604,0.009237362,0.024372172,0.08246012,0.05524876,0.03953725,0.06763793,0.0053113415,0.012001322
06df57c67fcc47f4.jpg,0.007125369,0.00025321127,0.0016614482,0.0014024901,0.00032285965,0.60998297,0.012391259,0.0013083906,0.10638307,0.09368725,0.004982011,0.0686261,0.0008389127,0.063107476,0.0006447773,0.024092056,0.003190341
06fb9852b074f191.jpg,0.052255224,0.006084131,0.19013482,0.020173553,0.0075825676,0.029776301,0.030887712,0.029847234,0.09631164,0.08363433,0.102955505,0.08886324,0.021651428,0.11085262,0.021460231,0.012987333,0.09454209
070f663641adc8c5.jpg,0.33538136,0.01284384,0.009883592,0.04248168,0.00747436,0.00351005,0.011380973,0.22931436,0.012456717,0.017678048,0.025931576,0.026777472,0.02441473,0.12990198,0.087291226,0.0032026686,0.02007541
0716d938d4ee1685.jpg,9.074775e-05,0.0015292676,0.00043324512,0.00011701075,0.00012370989,0.00025288315,0.9789771,0.0004277314,0.00041560078,0.0004269259,0.00067082496,0.0038810777,0.0016361999,0.009299369,0.000130655,0.00081915996,0.0007684422
071a06f75055347b.jpg,0.2259334,0.0076320544,0.012872679,0.07773918,0.016803771,0.004383142,0.0062987753,0.3016217,0.009161545,0.00799624,0.020795036,0.054995917,0.024972036,0.093513735,0.106509924,0.0022981311,0.026472768
071d8072ab53ecf5.jpg,9.1736925e-05,0.011806021,0.00013963491,0.0026805461,0.0008629161,0.0010033088,0.00045961057,0.0022394033,0.00027069042,0.00035997725,0.95955867,0.011349665,0.0013296267,0.0072818273,0.00012486271,0.00016904161,0.0002724045
072731843ae064a6.jpg,0.010601555,0.00011568228,0.0006201494,0.0004101626,0.00012435458,0.119332016,0.0039301952,0.00081049453,0.68739974,0.16064379,0.002603495,0.0024513328,0.0001726883,0.008222578,0.00012696319,0.0011955402,0.001239237
073b706bf2450eff.jpg,0.00048035863,0.0022441077,0.00062210485,0.00040214247,0.00032870495,0.024574663,0.019915525,0.0030106425,0.030229796,0.026287992,0.013790635,0.027359668,0.005224247,0.05471286,0.0006536911,0.78922427,0.00093859126
075ed6e4c487debc.jpg,0.006237923,0.0026352117,0.0014527895,0.10375527,0.00707431,0.0014648536,0.0019773082,0.4631854,0.005775273,0.012438847,0.0075671733,0.010786976,0.006210481,0.045836553,0.3137773,0.0036396063,0.006184756
0778027c660394b0.jpg,0.12651794,0.0045645153,0.011908145,0.010919214,0.0030798917,0.015380934,0.24546477,0.025887143,0.06289386,0.057230603,0.02227194,0.20015354,0.027258907,0.050148986,0.009888496,0.100378215,0.026052848
0793d5249a3b298e.jpg,0.05343067,0.028643742,0.023866232,0.016901504,0.004935373,0.0073550316,0.11110612,0.10698879,0.023214206,0.012366436,0.016778931,0.1703071,0.11490718,0.21123636,0.024981301,0.0073366603,0.06564436
07a5f3b6e75f9caf.jpg,0.13818415,0.003938888,0.012079502,0.0103056505,0.0022446304,0.0063694953,0.37333655,0.03328965,0.018918807,0.026455114,0.012612316,0.117812134,0.016147826,0.18068552,0.011985199,0.0044450173,0.031189566
07bc5cc66ff8caee.jpg,0.0038132388,0.0015984016,0.0015472858,0.0032247684,0.0046965466,0.03489555,0.10260775,0.022062955,0.012220399,0.028306093,0.13400206,0.2296639,0.0951954,0.17056501,0.0032484052,0.1471399,0.0052123084
07d545e9eafadf0a.jpg,0.3833671,0.0015775952,0.0075114095,0.058487654,0.0033726129,0.003443764,0.001757882,0.06951896,0.017560672,0.011780038,0.012484616,0.00925897,0.0017861485,0.30488518,0.0928735,0.002055802,0.018278092
07f6f15c8165caa4.jpg,0.0053437324,0.00024766775,0.00076841144,0.00082921365,0.00021008363,0.07408224,0.009072425,0.0010253032,0.7768617,0.103222534,0.0025179428,0.0066304402,0.00029899855,0.013548535,0.00011866844,0.0033951974,0.0018268706
080be7a4c550641c.jpg,0.0026014005,8.366543e-05,0.00032976345,0.00024035387,8.02882e-05,0.00446163,0.0005486688,0.0003494093,0.006749285,0.9809674,0.00050429563,0.00020997618,8.393942e-05,0.0009885521,0.00010184279,0.00018176432,0.0015177756
0827b6ab0fe72b16.jpg,0.0012533927,0.0023318515,0.00065093266,0.0021459763,0.0012448141,0.00292883,0.022840874,0.003866734,0.09431408,0.8442899,0.0012919505,0.011749663,0.0023080679,0.003598214,0.000936291,0.0012416873,0.00300677
082e8c4d8d82eb01.jpg,0.19898312,0.0034868978,0.036897384,0.016797233,0.002446347,0.010587776,0.03219443,0.024728607,0.14517169,0.083647124,0.023471829,0.12177153,0.009441755,0.19243394,0.017500618,0.004088862,0.07635087
083b515f19482696.jpg,0.3121454,0.006554047,0.024254126,0.027727008,0.0038708523,0.00551036,0.011059134,0.13561831,0.023247467,0.014014356,0.030791799,0.09895618,0.016626034,0.19313613,0.04193767,0.0034582666,0.05109287
083b72fc1d2da17e.jpg,2.5825231e-05,0.0008259138,6.946451e-05,0.00018101724,0.0024829954,0.00027656252,0.0037068478,0.00028559598,7.375184e-05,0.00014597937,0.9398038,0.0019199287,0.04785781,0.00018176452,0.0002472517,0.001783412,0.00013200527
08590b0bed418283.jpg,0.008145513,0.00044685876,0.01095815,0.0026481987,0.00047062026,0.74175245,0.003112909,0.00096349715,0.08847857,0.027126139,0.024730029,0.063393675,0.00028495694,0.014299537,0.0010718144,0.0057134163,0.0064036436
086206b3a6bc8ac7.jpg,0.06465276,0.006829026,0.02699523,0.013952123,0.0047520404,0.014236976,0.07208654,0.022022234,0.06041958,0.043524828,0.07602731,0.103617355,0.019108262,0.37953934,0.016360322,0.015318887,0.06055721
086be978e8e322c9.jpg,0.010117802,0.00424338,0.0050934474,0.004828252,0.0036486867,0.011386382,0.1275215,0.080716014,0.007011214,0.014363172,0.039880704,0.1525202,0.029298726,0.16685387,0.0095579,0.3212059,0.011752805
087764f5ad00bd96.jpg,0.64091814,0.0011532155,0.0056807804,0.0029609685,0.0019843124,0.010868028,0.004171707,0.009208947,0.058587693,0.006448238,0.0068548536,0.02508756,0.0010843782,0.21065275,0.0029540933,0.00081144023,0.010572845
087e0c1c6e93bbc5.jpg,0.18541484,0.0061786342,0.028914463,0.014404642,0.0014574566,0.008419765,0.035739332,0.01935779,0.044944413,0.02437831,0.021865662,0.39494306,0.03523128,0.13519461,0.011643529,0.006024572,0.025887603
08bf436664359a17.jpg,0.00582997,0.001017612,0.005525183,0.0021713513,0.0013230547,0.19826207,0.0040101204,0.003378385,0.6933653,0.025240999,0.0067486083,0.004977672,0.0012064304,0.017810024,0.001143721,0.002006625,0.025982821
08f41aac91eb8bc7.jpg,0.029877445,0.0044380175,0.01229458,0.008869827,0.0023780721,0.17682138,0.007997991,0.013013338,0.399197,0.13196354,0.014235851,0.054515798,0.0034658622,0.03164046,0.007605207,0.0032626912,0.09842292
08f54448041c90b1.jpg,1.3194729e-05,0.012095518,6.0930342e-05,0.00038582282,0.031066021,0.00025925116,0.06335245,0.0049388236,0.00015975682,0.0013635644,0.0016124112,0.033682637,0.029960196,0.0002960962,9.959034e-05,0.8203437,0.0003100858
09194a475da4ddcc.jpg,0.01264593,0.011640975,0.0033445787,0.07967583,0.023936002,0.0034287695,0.023485072,0.555835,0.006520278,0.010434719,0.027720455,0.027180541,0.061592896,0.028600384,0.104539275,0.0061457455,0.013273555
091ab5500f1ff9b6.jpg,0.0020536263,0.00076316413,0.050427407,0.0013003631,0.00070855167,0.00770663,0.0041688364,0.0019745997,0.06294297,0.01298371,0.0027086153,0.01246378,0.0011848826,0.0068279663,0.0005626212,0.0012309885,0.8299912
09297ad7ec71f908.jpg,0.01152263,0.0025278698,0.0070380107,0.004233326,0.0019845038,0.008625679,0.2417541,0.039922353,0.0064732125,0.01689392,0.0049884096,0.400997,0.016792968,0.10744939,0.0043434296,0.0030471077,0.12140603
092f91fcb580f212.jpg,6.178569e-05,2.5472105e-05,0.000113412316,5.4095766e-05,0.00016755133,0.030469745,0.005645315,0.0010083184,0.0026187543,0.00825361,0.23081116,0.6167386,0.0040779514,0.0058360538,3.0193976e-05,0.09196014,0.0021277678
09447bf11a0500aa.jpg,0.22090587,0.0041175447,0.035396248,0.034137566,0.005428994,0.015046546,0.020714406,0.07968291,0.03904131,0.029683838,0.06058388,0.13465348,0.021412829,0.20800428,0.03949964,0.0063932375,0.04529744
095d28682e8981f7.jpg,0.0019961228,0.0037763007,0.0082935495,0.002958524,0.0021033953,0.0032593652,0.0050124507,0.00958279,0.008621475,0.0072475187,0.007141103,0.31854343,0.04297784,0.006752602,0.0037779764,0.0024250639,0.5655305
098f7da78695260d.jpg,0.041721143,0.0017094521,0.003823132,0.012541926,0.028650561,0.0020788035,0.0012313209,0.1811062,0.021715675,0.005542102,0.004503274,0.008349549,0.0061030197,0.26920873,0.39766958,0.0024591642,0.011586346
099398ecd1bcf6bd.jpg,0.0120085925,0.0018468205,0.0008533375,0.011395736,0.008962272,0.013215281,0.017680036,0.10349985,0.019972146,0.049123634,0.11822665,0.12182842,0.018486995,0.27657276,0.0037018708,0.21948907,0.0031365294
09a30d4d88601933.jpg,0.00036676828,0.03315035,0.00069324736,0.10531092,0.1453065,0.0029508334,0.006954968,0.04777701,0.0018600359,0.011735648,0.022188902,0.115793504,0.022359055,0.46167034,0.0060632895,0.008797232,0.0070214
09db80dc3d186a2e.jpg,0.4268623,0.0047045057,0.01584242,0.008774812,0.0021228476,0.0062801517,0.03947377,0.009514142,0.015479135,0.030646235,0.014304863,0.1238417,0.011398443,0.24934998,0.012467241,0.0029734133,0.025964132
09eb83058248f2ac.jpg,0.018543491,0.008276389,0.005347871,0.14957733,0.031122213,0.004160302,0.036119305,0.33406228,0.024980694,0.025587928,0.014763201,0.14237364,0.031903934,0.031720433,0.064507164,0.065640844,0.011312993
09f1aee1561b8b0f.jpg,0.00073817896,0.00060107413,0.0010572153,0.00040793774,0.00032033338,0.023669904,0.008900554,0.0014548609,0.016938422,0.16186252,0.1032992,0.23095675,0.0056978683,0.19840825,0.00021259366,0.24349122,0.0019830887
09f8b34f1e3e5743.jpg,0.0044614803,0.0006529915,0.8815813,0.0017614787,0.0013500128,0.00745477,0.001582806,0.0037916466,0.04230672,0.0058321124,0.0042559206,0.013807828,0.0013854653,0.0086178435,0.00061998976,0.0007186701,0.01981904
0a0302cbe2dcdd40.jpg,0.03786241,0.0054264567,0.025036227,0.02041072,0.0026175624,0.008634214,0.019732144,0.07694547,0.04073615,0.05312155,0.049888164,0.23095152,0.025159437,0.27923355,0.014724432,0.011731856,0.09778817
0a12d28777501f71.jpg,5.095576e-05,7.690314e-05,0.0023961253,0.00016233069,8.2588944e-05,0.0007750466,0.00029480038,0.00024430294,0.0026130597,0.00024208392,0.00018746583,0.0016209962,8.1968974e-05,0.00037629527,6.245816e-05,0.00036382084,0.99036884
0a43350242357a3a.jpg,0.0079390425,9.578521e-05,0.00062848494,0.0063449196,0.00024798806,0.011964192,0.00030451265,0.0023872093,0.93737394,0.02699554,0.0007264257,0.0011716967,7.599023e-05,0.0017775412,0.00031859157,0.0007807484,0.00086739904
